ndc_id,ndc_code,location_id
3870,64850-554-01,67
3871,64850-554-01,67
3872,64850-554-01,67
3873,64850-554-01,67
3874,64850-554-01,67
3875,64850-554-01,67
3876,64850-554-01,67
3877,64850-554-01,67
3878,64850-554-01,67
4588,64850-556-01,67
4589,64850-556-01,67
4590,64850-556-01,67
4591,64850-556-01,67
4592,64850-556-01,67
4593,64850-556-01,67
4594,64850-556-01,67
4595,64850-556-01,67
4596,64850-556-01,67
4597,64850-556-01,67
4598,64850-556-01,67
4599,64850-556-01,67
4600,64850-556-01,67
4601,64850-556-01,67
4602,64850-556-01,67
4603,64850-556-01,67
5870,64850-555-01,67
5871,64850-555-01,67
5872,64850-555-01,67
5873,64850-555-01,67
5874,64850-555-01,67
5875,64850-555-01,67
5876,64850-555-01,67
5877,64850-555-01,67
5878,64850-555-01,67
5879,64850-555-01,67
5880,64850-555-01,67
5881,64850-555-01,67
5882,64850-555-01,67
5883,64850-555-01,67
5884,64850-555-01,67
5885,64850-555-01,67
6169,64850-551-01,67
6170,64850-551-01,67
6171,64850-551-01,67
6172,64850-551-01,67
6173,64850-551-01,67
6174,64850-551-01,67
6175,64850-551-01,67
6176,64850-551-01,67
6177,64850-551-01,67
6178,64850-551-01,67
6179,64850-551-01,67
6180,64850-551-01,67
6181,64850-551-01,67
6182,64850-551-01,67
6183,64850-551-01,67
6184,64850-551-01,67
6912,64850-553-01,67
6913,64850-553-01,67
6914,64850-553-01,67
6915,64850-553-01,67
6916,64850-553-01,67
6917,64850-553-01,67
6918,64850-553-01,67
6919,64850-553-01,67
6920,64850-553-01,67
6921,64850-553-01,67
6922,64850-553-01,67
6923,64850-553-01,67
6924,64850-553-01,67
6925,64850-553-01,67
6926,64850-553-01,67
6927,64850-553-01,67
10504,64850-550-01,67
10505,64850-550-01,67
10506,64850-550-01,67
10507,64850-550-01,67
10508,64850-550-01,67
10509,64850-550-01,67
10510,64850-550-01,67
10511,64850-550-01,67
10512,64850-550-01,67
10513,64850-550-01,67
10514,64850-550-01,67
10515,64850-550-01,67
10516,64850-550-01,67
10517,64850-550-01,67
10518,64850-550-01,67
10519,64850-550-01,67
6192,0009-3073-01,3
6193,0009-3073-01,3
6194,0009-3073-01,3
6195,0009-3073-01,3
6196,0009-3073-01,3
6197,0009-3073-01,3
6198,0009-3073-01,3
7824,0009-3475-01,3
7825,0009-3475-01,3
7826,0009-3475-01,3
7827,0009-3475-01,3
7828,0009-3475-01,3
7829,0009-3475-01,3
7830,0009-3475-01,3
9640,0009-3073-22,3
9641,0009-3073-22,3
9642,0009-3073-22,3
9643,0009-3073-22,3
9644,0009-3073-22,3
9645,0009-3073-22,3
9646,0009-3073-22,3
10521,0009-3073-03,3
10522,0009-3073-03,3
10523,0009-3073-03,3
10524,0009-3073-03,3
10525,0009-3073-03,3
10526,0009-3073-03,3
10527,0009-3073-03,3
11564,0009-3475-03,3
11565,0009-3475-03,3
11566,0009-3475-03,3
11567,0009-3475-03,3
11568,0009-3475-03,3
11569,0009-3475-03,3
11570,0009-3475-03,3
13105,0009-3073-23,3
13106,0009-3073-23,3
13107,0009-3073-23,3
13108,0009-3073-23,3
13109,0009-3073-23,3
13110,0009-3073-23,3
13111,0009-3073-23,3
3224,65862-706-55,4
3225,65862-706-55,4
7492,65862-707-80,4
7493,65862-707-80,4
7745,65862-706-01,4
7746,65862-706-01,4
10528,65862-707-55,4
10529,65862-707-55,4
11174,65862-706-80,4
11175,65862-706-80,4
13473,65862-707-01,4
13474,65862-707-01,4
3224,65862-706-55,55
3225,65862-706-55,55
7492,65862-707-80,55
7493,65862-707-80,55
7745,65862-706-01,55
7746,65862-706-01,55
10528,65862-707-55,55
10529,65862-707-55,55
11174,65862-706-80,55
11175,65862-706-80,55
13473,65862-707-01,55
13474,65862-707-01,55
1053,68180-659-07,35
1054,68180-659-07,35
1055,68180-659-07,35
4778,68180-658-06,35
4779,68180-658-06,35
4780,68180-658-06,35
11952,68180-659-06,35
11953,68180-659-06,35
11954,68180-659-06,35
1053,68180-659-07,36
1054,68180-659-07,36
1055,68180-659-07,36
4778,68180-658-06,36
4779,68180-658-06,36
4780,68180-658-06,36
11952,68180-659-06,36
11953,68180-659-06,36
11954,68180-659-06,36
1053,68180-659-07,68
1054,68180-659-07,68
1055,68180-659-07,68
4778,68180-658-06,68
4779,68180-658-06,68
4780,68180-658-06,68
11952,68180-659-06,68
11953,68180-659-06,68
11954,68180-659-06,68
8735,72205-102-01,69
8736,72205-102-01,69
8737,72205-102-01,69
8738,72205-102-01,69
9851,72205-101-07,69
9852,72205-101-07,69
9853,72205-101-07,69
9854,72205-101-07,69
10545,72205-101-01,69
10546,72205-101-01,69
10547,72205-101-01,69
10548,72205-101-01,69
11693,72205-102-07,69
11694,72205-102-07,69
11695,72205-102-07,69
11696,72205-102-07,69
8735,72205-102-01,70
8736,72205-102-01,70
8737,72205-102-01,70
8738,72205-102-01,70
9851,72205-101-07,70
9852,72205-101-07,70
9853,72205-101-07,70
9854,72205-101-07,70
10545,72205-101-01,70
10546,72205-101-01,70
10547,72205-101-01,70
10548,72205-101-01,70
11693,72205-102-07,70
11694,72205-102-07,70
11695,72205-102-07,70
11696,72205-102-07,70
5602,60505-6282-6,71
5603,60505-6282-6,71
5604,60505-6282-6,71
5605,60505-6282-6,71
5606,60505-6282-6,71
5607,60505-6282-6,71
5608,60505-6282-6,71
5609,60505-6282-6,71
5610,60505-6282-6,71
5611,60505-6282-6,71
5612,60505-6282-6,71
9475,60505-6282-3,71
9476,60505-6282-3,71
9477,60505-6282-3,71
9478,60505-6282-3,71
9479,60505-6282-3,71
9480,60505-6282-3,71
9481,60505-6282-3,71
9482,60505-6282-3,71
9483,60505-6282-3,71
9484,60505-6282-3,71
9485,60505-6282-3,71
9855,60505-6282-1,71
9856,60505-6282-1,71
9857,60505-6282-1,71
9858,60505-6282-1,71
9859,60505-6282-1,71
9860,60505-6282-1,71
9861,60505-6282-1,71
9862,60505-6282-1,71
9863,60505-6282-1,71
9864,60505-6282-1,71
9865,60505-6282-1,71
10549,60505-6282-7,71
10550,60505-6282-7,71
10551,60505-6282-7,71
10552,60505-6282-7,71
10553,60505-6282-7,71
10554,60505-6282-7,71
10555,60505-6282-7,71
10556,60505-6282-7,71
10557,60505-6282-7,71
10558,60505-6282-7,71
10559,60505-6282-7,71
10598,60505-6282-1,71
10599,60505-6282-1,71
10600,60505-6282-1,71
10601,60505-6282-1,71
10602,60505-6282-1,71
10603,60505-6282-1,71
10604,60505-6282-1,71
10605,60505-6282-1,71
10606,60505-6282-1,71
10607,60505-6282-1,71
10608,60505-6282-1,71
13077,60505-6282-3,71
13078,60505-6282-3,71
13079,60505-6282-3,71
13080,60505-6282-3,71
13081,60505-6282-3,71
13082,60505-6282-3,71
13083,60505-6282-3,71
13084,60505-6282-3,71
13085,60505-6282-3,71
13086,60505-6282-3,71
13087,60505-6282-3,71
5602,60505-6282-6,72
5603,60505-6282-6,72
5604,60505-6282-6,72
5605,60505-6282-6,72
5606,60505-6282-6,72
5607,60505-6282-6,72
5608,60505-6282-6,72
5609,60505-6282-6,72
5610,60505-6282-6,72
5611,60505-6282-6,72
5612,60505-6282-6,72
9475,60505-6282-3,72
9476,60505-6282-3,72
9477,60505-6282-3,72
9478,60505-6282-3,72
9479,60505-6282-3,72
9480,60505-6282-3,72
9481,60505-6282-3,72
9482,60505-6282-3,72
9483,60505-6282-3,72
9484,60505-6282-3,72
9485,60505-6282-3,72
9855,60505-6282-1,72
9856,60505-6282-1,72
9857,60505-6282-1,72
9858,60505-6282-1,72
9859,60505-6282-1,72
9860,60505-6282-1,72
9861,60505-6282-1,72
9862,60505-6282-1,72
9863,60505-6282-1,72
9864,60505-6282-1,72
9865,60505-6282-1,72
10549,60505-6282-7,72
10550,60505-6282-7,72
10551,60505-6282-7,72
10552,60505-6282-7,72
10553,60505-6282-7,72
10554,60505-6282-7,72
10555,60505-6282-7,72
10556,60505-6282-7,72
10557,60505-6282-7,72
10558,60505-6282-7,72
10559,60505-6282-7,72
10598,60505-6282-1,72
10599,60505-6282-1,72
10600,60505-6282-1,72
10601,60505-6282-1,72
10602,60505-6282-1,72
10603,60505-6282-1,72
10604,60505-6282-1,72
10605,60505-6282-1,72
10606,60505-6282-1,72
10607,60505-6282-1,72
10608,60505-6282-1,72
13077,60505-6282-3,72
13078,60505-6282-3,72
13079,60505-6282-3,72
13080,60505-6282-3,72
13081,60505-6282-3,72
13082,60505-6282-3,72
13083,60505-6282-3,72
13084,60505-6282-3,72
13085,60505-6282-3,72
13086,60505-6282-3,72
13087,60505-6282-3,72
10566,60505-4512-3,71
10566,60505-4512-3,73
1433,63323-482-57,10
1434,63323-482-57,10
1435,63323-482-57,10
1436,63323-482-57,10
1956,63323-485-57,10
1957,63323-485-57,10
1958,63323-485-57,10
1959,63323-485-57,10
1960,63323-485-57,10
1961,63323-485-57,10
1962,63323-485-57,10
1963,63323-485-57,10
1964,63323-485-57,10
1965,63323-485-57,10
1966,63323-485-57,10
1967,63323-485-57,10
1968,63323-485-57,10
1969,63323-485-57,10
1970,63323-485-57,10
1971,63323-485-57,10
5954,63323-486-57,10
5955,63323-486-57,10
5956,63323-486-57,10
5957,63323-486-57,10
5958,63323-486-57,10
5959,63323-486-57,10
5960,63323-486-57,10
5961,63323-486-57,10
5962,63323-486-57,10
5963,63323-486-57,10
5964,63323-486-57,10
5965,63323-486-57,10
5966,63323-486-57,10
5967,63323-486-57,10
5968,63323-486-57,10
5969,63323-486-57,10
7755,63323-495-07,10
7756,63323-495-07,10
7757,63323-495-07,10
7758,63323-495-07,10
7759,63323-495-07,10
7760,63323-495-07,10
7761,63323-495-07,10
7762,63323-495-07,10
7763,63323-495-07,10
7764,63323-495-07,10
7765,63323-495-07,10
7766,63323-495-07,10
7767,63323-495-07,10
7768,63323-495-07,10
7769,63323-495-07,10
7770,63323-495-07,10
10567,63323-485-27,10
10568,63323-485-27,10
10569,63323-485-27,10
10570,63323-485-27,10
10571,63323-485-27,10
10572,63323-485-27,10
10573,63323-485-27,10
10574,63323-485-27,10
10575,63323-485-27,10
10576,63323-485-27,10
10577,63323-485-27,10
10578,63323-485-27,10
10579,63323-485-27,10
10580,63323-485-27,10
10581,63323-485-27,10
10582,63323-485-27,10
11286,63323-486-27,10
11287,63323-486-27,10
11288,63323-486-27,10
11289,63323-486-27,10
11290,63323-486-27,10
11291,63323-486-27,10
11292,63323-486-27,10
11293,63323-486-27,10
11294,63323-486-27,10
11295,63323-486-27,10
11296,63323-486-27,10
11297,63323-486-27,10
11298,63323-486-27,10
11299,63323-486-27,10
11300,63323-486-27,10
11301,63323-486-27,10
12429,63323-495-27,10
12430,63323-495-27,10
12431,63323-495-27,10
12432,63323-495-27,10
12433,63323-495-27,10
12434,63323-495-27,10
12435,63323-495-27,10
12436,63323-495-27,10
12437,63323-495-27,10
12438,63323-495-27,10
12439,63323-495-27,10
12440,63323-495-27,10
12441,63323-495-27,10
12442,63323-495-27,10
12443,63323-495-27,10
12444,63323-495-27,10
13089,63323-482-27,10
13090,63323-482-27,10
13091,63323-482-27,10
13092,63323-482-27,10
13093,63323-482-17,10
13094,63323-482-17,10
13095,63323-482-17,10
13096,63323-482-17,10
13497,63323-486-17,10
13498,63323-486-17,10
13499,63323-486-17,10
13500,63323-486-17,10
13501,63323-486-17,10
13502,63323-486-17,10
13503,63323-486-17,10
13504,63323-486-17,10
13505,63323-486-17,10
13506,63323-486-17,10
13507,63323-486-17,10
13508,63323-486-17,10
13509,63323-486-17,10
13510,63323-486-17,10
13511,63323-486-17,10
13512,63323-486-17,10
1433,63323-482-57,11
1434,63323-482-57,11
1435,63323-482-57,11
1436,63323-482-57,11
1956,63323-485-57,11
1957,63323-485-57,11
1958,63323-485-57,11
1959,63323-485-57,11
1960,63323-485-57,11
1961,63323-485-57,11
1962,63323-485-57,11
1963,63323-485-57,11
1964,63323-485-57,11
1965,63323-485-57,11
1966,63323-485-57,11
1967,63323-485-57,11
1968,63323-485-57,11
1969,63323-485-57,11
1970,63323-485-57,11
1971,63323-485-57,11
5954,63323-486-57,11
5955,63323-486-57,11
5956,63323-486-57,11
5957,63323-486-57,11
5958,63323-486-57,11
5959,63323-486-57,11
5960,63323-486-57,11
5961,63323-486-57,11
5962,63323-486-57,11
5963,63323-486-57,11
5964,63323-486-57,11
5965,63323-486-57,11
5966,63323-486-57,11
5967,63323-486-57,11
5968,63323-486-57,11
5969,63323-486-57,11
7755,63323-495-07,11
7756,63323-495-07,11
7757,63323-495-07,11
7758,63323-495-07,11
7759,63323-495-07,11
7760,63323-495-07,11
7761,63323-495-07,11
7762,63323-495-07,11
7763,63323-495-07,11
7764,63323-495-07,11
7765,63323-495-07,11
7766,63323-495-07,11
7767,63323-495-07,11
7768,63323-495-07,11
7769,63323-495-07,11
7770,63323-495-07,11
10567,63323-485-27,11
10568,63323-485-27,11
10569,63323-485-27,11
10570,63323-485-27,11
10571,63323-485-27,11
10572,63323-485-27,11
10573,63323-485-27,11
10574,63323-485-27,11
10575,63323-485-27,11
10576,63323-485-27,11
10577,63323-485-27,11
10578,63323-485-27,11
10579,63323-485-27,11
10580,63323-485-27,11
10581,63323-485-27,11
10582,63323-485-27,11
11286,63323-486-27,11
11287,63323-486-27,11
11288,63323-486-27,11
11289,63323-486-27,11
11290,63323-486-27,11
11291,63323-486-27,11
11292,63323-486-27,11
11293,63323-486-27,11
11294,63323-486-27,11
11295,63323-486-27,11
11296,63323-486-27,11
11297,63323-486-27,11
11298,63323-486-27,11
11299,63323-486-27,11
11300,63323-486-27,11
11301,63323-486-27,11
12429,63323-495-27,11
12430,63323-495-27,11
12431,63323-495-27,11
12432,63323-495-27,11
12433,63323-495-27,11
12434,63323-495-27,11
12435,63323-495-27,11
12436,63323-495-27,11
12437,63323-495-27,11
12438,63323-495-27,11
12439,63323-495-27,11
12440,63323-495-27,11
12441,63323-495-27,11
12442,63323-495-27,11
12443,63323-495-27,11
12444,63323-495-27,11
13089,63323-482-27,11
13090,63323-482-27,11
13091,63323-482-27,11
13092,63323-482-27,11
13093,63323-482-17,11
13094,63323-482-17,11
13095,63323-482-17,11
13096,63323-482-17,11
13497,63323-486-17,11
13498,63323-486-17,11
13499,63323-486-17,11
13500,63323-486-17,11
13501,63323-486-17,11
13502,63323-486-17,11
13503,63323-486-17,11
13504,63323-486-17,11
13505,63323-486-17,11
13506,63323-486-17,11
13507,63323-486-17,11
13508,63323-486-17,11
13509,63323-486-17,11
13510,63323-486-17,11
13511,63323-486-17,11
13512,63323-486-17,11
1433,63323-482-57,45
1434,63323-482-57,45
1435,63323-482-57,45
1436,63323-482-57,45
1956,63323-485-57,45
1957,63323-485-57,45
1958,63323-485-57,45
1959,63323-485-57,45
1960,63323-485-57,45
1961,63323-485-57,45
1962,63323-485-57,45
1963,63323-485-57,45
1964,63323-485-57,45
1965,63323-485-57,45
1966,63323-485-57,45
1967,63323-485-57,45
1968,63323-485-57,45
1969,63323-485-57,45
1970,63323-485-57,45
1971,63323-485-57,45
5954,63323-486-57,45
5955,63323-486-57,45
5956,63323-486-57,45
5957,63323-486-57,45
5958,63323-486-57,45
5959,63323-486-57,45
5960,63323-486-57,45
5961,63323-486-57,45
5962,63323-486-57,45
5963,63323-486-57,45
5964,63323-486-57,45
5965,63323-486-57,45
5966,63323-486-57,45
5967,63323-486-57,45
5968,63323-486-57,45
5969,63323-486-57,45
7755,63323-495-07,45
7756,63323-495-07,45
7757,63323-495-07,45
7758,63323-495-07,45
7759,63323-495-07,45
7760,63323-495-07,45
7761,63323-495-07,45
7762,63323-495-07,45
7763,63323-495-07,45
7764,63323-495-07,45
7765,63323-495-07,45
7766,63323-495-07,45
7767,63323-495-07,45
7768,63323-495-07,45
7769,63323-495-07,45
7770,63323-495-07,45
10567,63323-485-27,45
10568,63323-485-27,45
10569,63323-485-27,45
10570,63323-485-27,45
10571,63323-485-27,45
10572,63323-485-27,45
10573,63323-485-27,45
10574,63323-485-27,45
10575,63323-485-27,45
10576,63323-485-27,45
10577,63323-485-27,45
10578,63323-485-27,45
10579,63323-485-27,45
10580,63323-485-27,45
10581,63323-485-27,45
10582,63323-485-27,45
11286,63323-486-27,45
11287,63323-486-27,45
11288,63323-486-27,45
11289,63323-486-27,45
11290,63323-486-27,45
11291,63323-486-27,45
11292,63323-486-27,45
11293,63323-486-27,45
11294,63323-486-27,45
11295,63323-486-27,45
11296,63323-486-27,45
11297,63323-486-27,45
11298,63323-486-27,45
11299,63323-486-27,45
11300,63323-486-27,45
11301,63323-486-27,45
12429,63323-495-27,45
12430,63323-495-27,45
12431,63323-495-27,45
12432,63323-495-27,45
12433,63323-495-27,45
12434,63323-495-27,45
12435,63323-495-27,45
12436,63323-495-27,45
12437,63323-495-27,45
12438,63323-495-27,45
12439,63323-495-27,45
12440,63323-495-27,45
12441,63323-495-27,45
12442,63323-495-27,45
12443,63323-495-27,45
12444,63323-495-27,45
13089,63323-482-27,45
13090,63323-482-27,45
13091,63323-482-27,45
13092,63323-482-27,45
13093,63323-482-17,45
13094,63323-482-17,45
13095,63323-482-17,45
13096,63323-482-17,45
13497,63323-486-17,45
13498,63323-486-17,45
13499,63323-486-17,45
13500,63323-486-17,45
13501,63323-486-17,45
13502,63323-486-17,45
13503,63323-486-17,45
13504,63323-486-17,45
13505,63323-486-17,45
13506,63323-486-17,45
13507,63323-486-17,45
13508,63323-486-17,45
13509,63323-486-17,45
13510,63323-486-17,45
13511,63323-486-17,45
13512,63323-486-17,45
1057,0019-1188-27,74
1058,0019-1188-27,74
1059,0019-1188-27,74
1060,0019-1188-27,74
1061,0019-1188-27,74
1062,0019-1188-27,74
1063,0019-1188-27,74
1064,0019-1188-27,74
1065,0019-1188-27,74
1066,0019-1188-27,74
1067,0019-1188-27,74
1068,0019-1188-27,74
1069,0019-1188-27,74
1070,0019-1188-27,74
1071,0019-1188-27,74
1072,0019-1188-27,74
1073,0019-1188-27,74
1074,0019-1188-27,74
1075,0019-1188-27,74
1076,0019-1188-27,74
1077,0019-1188-27,74
1078,0019-1188-27,74
1079,0019-1188-27,74
1080,0019-1188-27,74
1081,0019-1188-27,74
1082,0019-1188-27,74
11955,0019-1188-81,74
11956,0019-1188-81,74
11957,0019-1188-81,74
11958,0019-1188-81,74
11959,0019-1188-81,74
11960,0019-1188-81,74
11961,0019-1188-81,74
11962,0019-1188-81,74
11963,0019-1188-81,74
11964,0019-1188-81,74
11965,0019-1188-81,74
11966,0019-1188-81,74
11967,0019-1188-81,74
11968,0019-1188-81,74
11969,0019-1188-81,74
11970,0019-1188-81,74
11971,0019-1188-81,74
11972,0019-1188-81,74
11973,0019-1188-81,74
11974,0019-1188-81,74
11975,0019-1188-81,74
11976,0019-1188-81,74
11977,0019-1188-81,74
11978,0019-1188-81,74
11979,0019-1188-81,74
11980,0019-1188-81,74
1057,0019-1188-27,75
1058,0019-1188-27,75
1059,0019-1188-27,75
1060,0019-1188-27,75
1061,0019-1188-27,75
1062,0019-1188-27,75
1063,0019-1188-27,75
1064,0019-1188-27,75
1065,0019-1188-27,75
1066,0019-1188-27,75
1067,0019-1188-27,75
1068,0019-1188-27,75
1069,0019-1188-27,75
1070,0019-1188-27,75
1071,0019-1188-27,75
1072,0019-1188-27,75
1073,0019-1188-27,75
1074,0019-1188-27,75
1075,0019-1188-27,75
1076,0019-1188-27,75
1077,0019-1188-27,75
1078,0019-1188-27,75
1079,0019-1188-27,75
1080,0019-1188-27,75
1081,0019-1188-27,75
1082,0019-1188-27,75
11955,0019-1188-81,75
11956,0019-1188-81,75
11957,0019-1188-81,75
11958,0019-1188-81,75
11959,0019-1188-81,75
11960,0019-1188-81,75
11961,0019-1188-81,75
11962,0019-1188-81,75
11963,0019-1188-81,75
11964,0019-1188-81,75
11965,0019-1188-81,75
11966,0019-1188-81,75
11967,0019-1188-81,75
11968,0019-1188-81,75
11969,0019-1188-81,75
11970,0019-1188-81,75
11971,0019-1188-81,75
11972,0019-1188-81,75
11973,0019-1188-81,75
11974,0019-1188-81,75
11975,0019-1188-81,75
11976,0019-1188-81,75
11977,0019-1188-81,75
11978,0019-1188-81,75
11979,0019-1188-81,75
11980,0019-1188-81,75
1057,0019-1188-27,76
1058,0019-1188-27,76
1059,0019-1188-27,76
1060,0019-1188-27,76
1061,0019-1188-27,76
1062,0019-1188-27,76
1063,0019-1188-27,76
1064,0019-1188-27,76
1065,0019-1188-27,76
1066,0019-1188-27,76
1067,0019-1188-27,76
1068,0019-1188-27,76
1069,0019-1188-27,76
1070,0019-1188-27,76
1071,0019-1188-27,76
1072,0019-1188-27,76
1073,0019-1188-27,76
1074,0019-1188-27,76
1075,0019-1188-27,76
1076,0019-1188-27,76
1077,0019-1188-27,76
1078,0019-1188-27,76
1079,0019-1188-27,76
1080,0019-1188-27,76
1081,0019-1188-27,76
1082,0019-1188-27,76
11955,0019-1188-81,76
11956,0019-1188-81,76
11957,0019-1188-81,76
11958,0019-1188-81,76
11959,0019-1188-81,76
11960,0019-1188-81,76
11961,0019-1188-81,76
11962,0019-1188-81,76
11963,0019-1188-81,76
11964,0019-1188-81,76
11965,0019-1188-81,76
11966,0019-1188-81,76
11967,0019-1188-81,76
11968,0019-1188-81,76
11969,0019-1188-81,76
11970,0019-1188-81,76
11971,0019-1188-81,76
11972,0019-1188-81,76
11973,0019-1188-81,76
11974,0019-1188-81,76
11975,0019-1188-81,76
11976,0019-1188-81,76
11977,0019-1188-81,76
11978,0019-1188-81,76
11979,0019-1188-81,76
11980,0019-1188-81,76
10583,63323-122-50,10
10584,63323-122-50,10
10585,63323-122-50,10
10586,63323-122-50,10
10587,63323-122-50,10
10588,63323-122-50,10
10583,63323-122-50,11
10584,63323-122-50,11
10585,63323-122-50,11
10586,63323-122-50,11
10587,63323-122-50,11
10588,63323-122-50,11
2132,0597-0545-66,77
2133,0597-0545-66,77
8350,0597-0575-40,77
8351,0597-0575-40,77
9781,0597-0575-60,77
9782,0597-0575-60,77
10589,0597-0545-44,77
10590,0597-0545-44,77
2132,0597-0545-66,78
2133,0597-0545-66,78
8350,0597-0575-40,78
8351,0597-0575-40,78
9781,0597-0575-60,78
9782,0597-0575-60,78
10589,0597-0545-44,78
10590,0597-0545-44,78
2132,0597-0545-66,79
2133,0597-0545-66,79
8350,0597-0575-40,79
8351,0597-0575-40,79
9781,0597-0575-60,79
9782,0597-0575-60,79
10589,0597-0545-44,79
10590,0597-0545-44,79
505,63323-468-37,10
506,63323-468-37,10
507,63323-468-37,10
508,63323-468-37,10
509,63323-468-37,10
10593,63323-468-17,10
10594,63323-468-17,10
10595,63323-468-17,10
10596,63323-468-17,10
10597,63323-468-17,10
505,63323-468-37,11
506,63323-468-37,11
507,63323-468-37,11
508,63323-468-37,11
509,63323-468-37,11
10593,63323-468-17,11
10594,63323-468-17,11
10595,63323-468-17,11
10596,63323-468-17,11
10597,63323-468-17,11
10645,57664-609-88,0
10646,57664-609-88,0
10647,57664-609-88,0
10648,57664-609-88,0
10649,57664-609-88,0
10650,57664-609-88,0
10651,57664-609-88,0
10652,57664-609-88,0
10653,57664-609-88,0
10715,57664-606-88,0
10716,57664-606-88,0
10717,57664-606-88,0
10718,57664-606-88,0
10719,57664-606-88,0
10720,57664-606-88,0
10721,57664-606-88,0
10722,57664-606-88,0
10723,57664-606-88,0
10922,57664-607-88,0
10923,57664-607-88,0
10924,57664-607-88,0
10925,57664-607-88,0
10926,57664-607-88,0
10927,57664-607-88,0
10928,57664-607-88,0
10929,57664-607-88,0
10930,57664-607-88,0
13594,57664-608-88,0
13595,57664-608-88,0
13596,57664-608-88,0
13597,57664-608-88,0
13598,57664-608-88,0
13599,57664-608-88,0
13600,57664-608-88,0
13601,57664-608-88,0
13602,57664-608-88,0
10645,57664-609-88,66
10646,57664-609-88,66
10647,57664-609-88,66
10648,57664-609-88,66
10649,57664-609-88,66
10650,57664-609-88,66
10651,57664-609-88,66
10652,57664-609-88,66
10653,57664-609-88,66
10715,57664-606-88,66
10716,57664-606-88,66
10717,57664-606-88,66
10718,57664-606-88,66
10719,57664-606-88,66
10720,57664-606-88,66
10721,57664-606-88,66
10722,57664-606-88,66
10723,57664-606-88,66
10922,57664-607-88,66
10923,57664-607-88,66
10924,57664-607-88,66
10925,57664-607-88,66
10926,57664-607-88,66
10927,57664-607-88,66
10928,57664-607-88,66
10929,57664-607-88,66
10930,57664-607-88,66
13594,57664-608-88,66
13595,57664-608-88,66
13596,57664-608-88,66
13597,57664-608-88,66
13598,57664-608-88,66
13599,57664-608-88,66
13600,57664-608-88,66
13601,57664-608-88,66
13602,57664-608-88,66
142,0641-6082-25,46
143,0641-6082-25,46
144,0641-6082-25,46
145,0641-6082-25,46
10654,0641-6083-25,46
10655,0641-6083-25,46
10656,0641-6083-25,46
10657,0641-6083-25,46
142,0641-6082-25,7
143,0641-6082-25,7
144,0641-6082-25,7
145,0641-6082-25,7
10654,0641-6083-25,7
10655,0641-6083-25,7
10656,0641-6083-25,7
10657,0641-6083-25,7
872,0245-1071-30,47
1302,0245-1075-30,47
1902,0245-1072-30,47
3385,0245-1073-30,47
10658,0245-1074-30,47
872,0245-1071-30,80
1302,0245-1075-30,80
1902,0245-1072-30,80
3385,0245-1073-30,80
10658,0245-1074-30,80
872,0245-1071-30,81
1302,0245-1075-30,81
1902,0245-1072-30,81
3385,0245-1073-30,81
10658,0245-1074-30,81
4425,63323-464-37,10
4426,63323-464-37,10
4427,63323-464-37,10
4428,63323-464-37,10
4429,63323-464-37,10
4430,63323-464-37,10
4431,63323-464-37,10
4432,63323-464-37,10
4433,63323-464-37,10
4434,63323-464-37,10
4435,63323-464-37,10
6851,63323-464-17,10
6852,63323-464-17,10
6853,63323-464-17,10
6854,63323-464-17,10
6855,63323-464-17,10
6856,63323-464-17,10
6857,63323-464-17,10
6858,63323-464-17,10
6859,63323-464-17,10
6860,63323-464-17,10
6861,63323-464-17,10
10663,63323-464-31,10
10664,63323-464-31,10
10665,63323-464-31,10
10666,63323-464-31,10
10667,63323-464-31,10
10668,63323-464-31,10
10669,63323-464-31,10
10670,63323-464-31,10
10671,63323-464-31,10
10672,63323-464-31,10
10673,63323-464-31,10
4425,63323-464-37,11
4426,63323-464-37,11
4427,63323-464-37,11
4428,63323-464-37,11
4429,63323-464-37,11
4430,63323-464-37,11
4431,63323-464-37,11
4432,63323-464-37,11
4433,63323-464-37,11
4434,63323-464-37,11
4435,63323-464-37,11
6851,63323-464-17,11
6852,63323-464-17,11
6853,63323-464-17,11
6854,63323-464-17,11
6855,63323-464-17,11
6856,63323-464-17,11
6857,63323-464-17,11
6858,63323-464-17,11
6859,63323-464-17,11
6860,63323-464-17,11
6861,63323-464-17,11
10663,63323-464-31,11
10664,63323-464-31,11
10665,63323-464-31,11
10666,63323-464-31,11
10667,63323-464-31,11
10668,63323-464-31,11
10669,63323-464-31,11
10670,63323-464-31,11
10671,63323-464-31,11
10672,63323-464-31,11
10673,63323-464-31,11
30,63304-693-11,0
616,63304-693-03,0
2001,63304-692-77,0
2054,63304-693-16,0
4197,63304-693-62,0
4467,63304-693-05,0
5613,63304-692-01,0
5673,63304-692-03,0
6627,63304-693-01,0
10674,63304-693-77,0
14067,63304-692-05,0
30,63304-693-11,82
616,63304-693-03,82
2001,63304-692-77,82
2054,63304-693-16,82
4197,63304-693-62,82
4467,63304-693-05,82
5613,63304-692-01,82
5673,63304-692-03,82
6627,63304-693-01,82
10674,63304-693-77,82
14067,63304-692-05,82
30,63304-693-11,1
616,63304-693-03,1
2001,63304-692-77,1
2054,63304-693-16,1
4197,63304-693-62,1
4467,63304-693-05,1
5613,63304-692-01,1
5673,63304-692-03,1
6627,63304-693-01,1
10674,63304-693-77,1
14067,63304-692-05,1
912,0409-1283-31,2
