ndc_id,ndc_code,location_id
3204,65282-1510-1,114
7737,65282-1505-1,114
3462,0409-4596-20,24
7969,76045-009-06,58
896,0409-7809-24,2
6672,36000-284-25,12
5740,0409-5555-02,24
4187,0409-4900-14,24
4342,71225-126-06,240
4457,61703-161-05,20
4537,0641-1495-35,7
8479,0409-4888-12,2
9014,0409-4888-50,2
8494,0409-4888-12,23
5514,71288-505-03,31
5756,63323-095-61,45
5786,0338-9555-24,13
6841,70069-753-25,17
6844,70069-753-25,213
13840,0990-7984-36,29
10052,63323-467-57,10
10051,63323-467-57,11
7942,61703-150-05,20
12087,0338-0017-41,12
10134,0338-0023-03,25
7897,0409-3178-01,2
8119,71288-164-50,32
1025,0409-4916-14,2
384,79672-613-05,38
10200,79672-613-04,40
13661,63323-854-10,45
6115,59417-102-10,50
2049,59417-116-01,51
6112,59417-102-10,51
853,16729-137-00,9
13492,0409-2344-02,24
4254,42858-167-01,60
5413,42858-166-01,60
5104,0409-9094-61,2
12437,63323-495-27,11
11957,0019-1188-81,76
10652,57664-609-88,66
10669,63323-464-31,11
11848,70436-116-82,83
4928,0409-1610-50,2
5950,0409-1582-29,2
12402,0409-1587-50,2
10729,0409-2305-17,24
10818,63323-286-31,10
12861,63323-287-20,10
10828,0409-4887-20,24
12395,62756-224-08,1
1090,47781-176-01,94
7452,0338-0049-38,12
9238,0338-0049-02,26
5991,70010-114-01,106
433,0409-4713-02,24
12026,0409-4776-01,24
1605,0409-4282-01,85
12322,0409-1174-10,23
11465,0703-0018-01,23
3889,0264-7800-00,120
9733,0264-7800-09,120
3350,0990-7983-55,29
11779,0990-7983-02,29
882,0409-1162-01,2
11783,50742-447-45,126
11802,0409-2308-02,23
11836,0409-1966-07,85
8187,0338-1075-02,12
12347,60505-4739-1,71
3685,60505-4745-1,73
12187,60505-4743-1,142
1870,61703-339-50,20
12957,55150-198-30,33
12965,55150-199-20,33
12383,55150-201-20,151
12383,55150-201-20,34
3013,63323-671-20,11
3242,63323-671-50,11
7960,65219-460-20,58
12624,63323-185-20,45
12640,55150-254-10,33
1450,83090-004-10,172
13026,83090-003-10,172
13048,0409-1134-05,2
5070,0641-6125-25,46
7083,66794-162-02,115
1353,0409-7620-03,24
13818,0409-6102-26,24
9713,43547-602-10,167
13935,63323-494-05,45
13991,62332-600-25,198
5006,0832-0541-11,47
7675,61703-350-10,20
7233,0338-9543-04,12
659,0054-0374-25,193
4043,63323-412-10,45
3927,65219-472-20,207
4156,0409-9630-05,2
8881,50458-585-01,215
4483,70121-1389-1,213
5553,55150-164-02,33
7802,63323-280-04,10
2856,0338-0499-06,27
7031,0990-7139-36,24
6094,63323-161-01,11
3037,0641-0928-25,46
3136,0338-0719-06,12
3215,65282-1510-1,178
3214,65282-1510-1,114
7744,65282-1505-1,114
4324,71225-126-05,239
4328,71225-126-06,239
4332,71225-126-06,240
8495,0409-4888-12,23
4666,71288-728-32,32
4948,0409-2634-50,23
9599,63323-172-60,11
9701,16729-239-93,19
12526,63323-426-10,10
6407,83090-002-10,171
10040,63323-165-30,11
9758,63323-466-37,11
1954,16729-295-33,8
12085,0338-0017-41,12
10213,79672-613-04,39
3512,0409-2587-05,2
5713,42858-163-01,60
1046,42858-165-01,61
5148,76297-001-31,62
10405,76297-001-41,62
1727,43598-975-58,64
12939,57664-049-88,66
5964,63323-486-57,10
1970,63323-485-57,45
1068,0019-1188-27,74
11959,0019-1188-81,74
10719,57664-606-88,0
6853,63323-464-17,11
566,0409-1610-50,2
570,0409-1610-50,23
973,0409-1560-10,23
5953,0409-1582-29,23
11549,0409-1746-30,23
2409,63323-287-21,10
686,63323-286-23,11
10895,0338-0049-04,25
4822,0338-0049-10,26
6451,0338-0049-31,26
9114,0338-0049-03,26
11071,0409-4275-01,2
5865,0409-4278-01,24
3152,0409-4713-32,23
11943,0409-4277-02,23
11070,0409-4275-01,85
14064,71093-130-01,108
7054,63323-492-57,11
409,63323-484-57,45
11202,0409-1454-20,24
11321,66794-229-41,115
11407,63323-208-05,45
2826,0406-5111-01,117
11426,0406-5117-01,117
11430,0406-5117-01,118
11593,55150-162-05,34
11659,0990-7983-61,29
8388,0990-7984-23,24
9198,0409-9042-01,85
8784,0409-1966-12,2
11817,0409-1966-07,24
8787,0409-1966-12,85
12120,76045-211-20,58
3563,55150-170-30,34
12460,63323-186-00,45
3012,63323-671-20,11
12536,63323-426-10,10
3414,55150-251-10,162
3412,55150-251-10,34
9427,0169-4130-13,169
5628,0409-9137-05,24
13280,66794-160-02,115
6705,43547-607-10,41
9994,43547-604-10,41
342,43547-608-10,167
153,0338-0411-02,25
6000,63323-462-17,11
4220,0338-9543-06,28
2109,0054-0370-25,193
202,65219-466-60,207
218,65219-466-60,207
4670,55150-238-05,34
7325,0781-3494-95,208
2131,63323-093-30,45
753,23155-473-44,211
2255,23155-473-41,211
8091,70121-1388-1,216
4477,70121-1389-1,213
8099,70121-1388-1,213
528,0338-1005-03,27
9229,62135-667-90,160
2923,0338-0553-11,12
3465,0409-4596-20,24
7617,76045-010-11,58
4005,62756-529-40,0
4538,0641-1495-35,7
7925,0409-4888-10,85
6726,0409-5160-10,2
5515,71288-505-03,31
5935,0409-3613-01,2
774,0409-1304-31,2
8520,70069-752-25,17
9815,55150-222-20,33
9597,63323-172-60,11
5236,0990-7983-09,29
4231,64850-500-01,67
4097,63323-186-10,10
12469,63323-186-00,45
601,65862-163-90,4
9757,63323-466-37,10
6256,0338-3410-50,13
14006,70069-062-25,18
8908,72888-153-01,21
10128,0409-1660-20,23
10121,0409-1660-20,24
5018,0338-0023-02,26
13583,0338-0017-38,26
8633,0338-0017-18,27
14215,0990-7922-02,29
10390,0409-6637-14,2
1022,0409-4916-14,24
10440,79672-613-03,38
10214,79672-613-04,39
13832,63323-851-10,10
14126,59417-107-10,50
3171,59417-104-10,51
14126,59417-107-10,51
13076,0832-1054-10,47
11535,0409-2344-88,24
10932,0409-2596-03,2
5165,76297-001-31,39
5171,76297-001-31,40
10468,43598-976-58,63
10468,43598-976-58,64
10553,60505-6282-7,72
13498,63323-486-17,11
10696,0409-1312-36,23
10704,70436-120-80,83
1580,0409-1560-29,23
965,0409-1560-10,85
3441,63323-286-20,88
4799,0338-0049-41,12
9433,0338-0049-11,25
6447,0338-0049-31,27
6447,0338-0049-31,26
9254,0338-0049-02,26
9113,0338-0049-03,28
14190,0338-0049-18,28
10919,0338-9549-50,12
10979,0338-0117-04,12
5596,63323-285-20,11
5306,0409-4276-02,2
11079,0409-4275-01,2
11140,0409-4279-02,2
11140,0409-4279-02,23
11141,0409-4279-02,23
11725,0409-4277-01,23
5304,0409-4276-02,85
7496,63323-488-37,10
1493,63323-492-31,11
2512,63323-492-27,11
2500,63323-492-27,88
2509,63323-492-27,45
1174,0409-2815-01,23
11428,0406-5117-01,118
3027,43598-439-01,122
11596,55150-162-05,33
13387,16729-277-30,19
11644,0264-7800-20,120
9942,0990-7983-03,29
4878,0990-7984-20,24
4916,64850-502-01,67
11721,0338-0424-18,25
11835,0409-1966-07,2
12273,0409-1966-05,2
12257,0409-1966-05,85
11890,76329-3340-1,134
12016,0338-1073-02,12
729,0169-7705-21,139
12151,0409-1761-62,2
3674,60505-4745-1,71
1863,61703-339-50,20
12300,66794-230-42,115
9376,55150-197-20,33
3246,63323-671-50,11
6041,63323-426-05,10
1277,55150-225-05,33
9420,23155-601-41,165
12856,23155-601-42,16
13561,42806-341-01,166
1311,16729-526-08,9
1306,16729-526-08,19
2241,0409-1159-10,2
4714,0409-1159-01,85
13285,66794-160-02,51
3611,63323-806-05,45
13523,65282-1605-1,178
3837,0409-6102-02,2
13836,0054-0389-25,193
6485,43547-605-10,167
7228,0338-9543-04,12
647,0054-0374-25,194
2204,65219-474-10,159
209,65219-466-60,58
2071,0781-3493-95,136
9344,72572-161-10,210
6934,0338-0048-03,12
8881,50458-585-01,173
2336,50458-587-01,215
3767,0574-2415-65,97
3138,0338-0719-06,12
3725,0555-9131-67,230
3781,65219-065-05,159
4446,63323-421-02,45
8483,0409-4888-12,2
8496,0409-4888-12,23
5267,63323-580-20,10
8430,55150-313-01,33
9604,63323-172-60,10
9698,16729-239-93,19
3346,0990-7983-55,24
3782,65219-065-05,45
10047,63323-467-57,10
13484,63323-465-57,10
13777,63323-466-31,11
8173,70069-064-01,18
1600,72888-152-30,22
7411,0409-1638-02,2
4010,0338-0017-31,27
14213,0990-7922-02,29
3469,0409-3178-02,24
14241,16729-501-43,8
10395,0409-6637-14,2
378,79672-613-05,38
10429,79672-613-03,38
830,79672-613-01,39
11181,0065-0397-02,43
10675,0065-0396-02,44
3156,59417-104-10,49
3613,59417-101-10,50
10301,76045-004-11,58
2667,76297-001-01,39
10421,76297-001-41,39
10464,43598-976-58,16
12592,57664-051-88,0
6176,64850-551-01,67
13080,60505-6282-3,71
11286,63323-486-27,11
2133,0597-0545-66,77
507,63323-468-37,11
144,0641-6082-25,46
12826,0409-1312-30,2
7750,70436-117-80,84
11176,0409-1755-50,85
2416,63323-287-21,10
13222,47781-179-01,94
3122,47781-180-01,95
7283,0338-0049-48,12
4819,0338-0049-10,25
6444,0338-0049-31,27
9117,0338-0049-03,26
9169,0338-0117-03,12
5672,63323-476-37,10
11039,70010-112-01,106
1610,0409-4282-01,2
439,0409-4713-02,24
7068,0409-4282-02,24
5114,0409-4276-01,85
7496,63323-488-37,88
6970,0409-3301-10,2
11307,0009-0280-02,3
13889,0406-5115-01,117
2381,0703-0113-03,23
9746,0264-7800-09,119
11638,0264-7800-20,119
11630,0264-7800-20,120
12554,0409-1163-01,24
12556,0409-1163-01,24
13714,0409-1160-01,85
11824,0409-1966-07,2
11832,0409-1966-07,24
11867,0409-1896-20,2
12154,0409-1761-62,2
1256,60505-4740-1,71
12229,63323-472-37,11
12416,55150-172-30,33
4117,63323-186-10,45
6049,63323-186-20,45
3422,55150-251-10,162
13400,55150-226-10,33
1284,55150-225-05,34
9422,23155-601-41,165
2299,16729-525-08,19
13049,0409-1134-05,24
13671,55150-160-72,34
6345,0409-3796-01,24
954,43547-606-10,41
9992,43547-604-10,41
9716,43547-602-10,167
8569,0409-1178-30,2
7677,61703-350-10,2
1549,0338-9543-02,28
2034,0054-0373-25,193
204,65219-466-60,159
4092,65219-468-50,159
7321,0781-3494-95,136
754,23155-473-44,211
9824,23155-473-42,211
2329,50458-587-01,214
8091,70121-1388-1,217
8091,70121-1388-1,213
932,55150-165-05,34
7799,63323-280-04,11
3053,0338-0553-18,26
3199,65282-1510-1,178
9172,0169-4060-13,137
3465,0409-4596-20,23
3728,76045-009-11,10
3780,65219-065-05,159
897,0409-7809-24,2
443,50742-405-10,127
4637,0409-4888-20,24
5689,0409-2634-01,2
5319,0409-4283-01,113
5502,71288-505-03,65
6323,63323-099-63,45
7147,55150-314-01,33
7150,55150-314-01,34
6695,43547-607-10,41
2406,65862-161-90,4
10014,0143-9250-10,7
10051,63323-467-57,10
10048,63323-467-57,11
13779,63323-466-31,11
10076,0409-7037-10,15
9318,70069-061-25,18
9321,70069-061-25,18
6561,72888-153-00,21
516,0409-1596-10,24
7418,0409-1638-02,24
1340,0338-0017-02,26
8631,0338-0017-18,26
12084,0338-0017-41,26
5852,0990-7922-09,29
1114,0990-7923-36,30
8122,71288-164-50,32
1024,0409-4916-14,24
10201,79672-613-04,39
10212,79672-613-04,39
3323,79672-613-02,40
10216,79672-613-04,40
2051,59417-116-01,49
3097,59417-120-01,51
3162,59417-104-10,52
12172,59417-103-10,52
12182,59417-103-10,52
6220,16729-138-00,19
5423,42858-166-01,60
12166,71288-563-85,65
5571,57664-050-88,0
10490,57664-046-88,0
10497,57664-046-88,66
12593,57664-051-88,66
10516,64850-550-01,67
9851,72205-101-07,69
11695,72205-102-07,69
11298,63323-486-27,10
7760,63323-495-07,11
10573,63323-485-27,11
11300,63323-486-27,11
1434,63323-482-57,45
1435,63323-482-57,45
5965,63323-486-57,45
11979,0019-1188-81,75
9977,70436-119-80,84
10703,70436-120-80,84
837,0409-1559-10,2
12800,0409-1582-10,2
969,0409-1560-10,23
10754,71288-700-06,65
3441,63323-286-20,10
7394,63323-286-35,10
4275,0409-4887-50,2
2529,0409-4887-10,85
4278,0409-4887-50,85
1093,47781-176-01,95
7460,0338-0049-38,12
10909,0338-0049-04,12
7463,0338-0049-38,27
9113,0338-0049-03,27
14204,0338-0049-18,27
7280,0338-0049-48,26
9125,0338-0049-03,26
14192,0338-0049-18,26
5993,70010-114-01,106
5116,0409-4276-01,2
5302,0409-4276-02,24
5856,0409-4278-01,24
722,16729-081-10,9
1120,63323-489-27,11
1122,63323-489-27,88
11203,0409-1454-20,23
3507,72205-135-91,112
4030,63323-711-00,10
11314,66794-229-41,115
9520,43598-438-01,63
9741,0264-7800-09,119
11632,0264-7800-20,119
11631,0264-7800-20,120
9546,0990-7984-37,29
9548,0990-7984-37,29
9930,0990-7983-03,29
8402,0990-7984-23,24
11821,0409-1966-07,24
11828,0409-1966-07,24
11893,76329-3340-1,134
12991,55150-297-10,33
6030,60505-4744-1,71
12187,60505-4743-1,71
791,60505-4742-1,73
782,60505-4742-1,142
9086,63323-472-17,11
12284,0338-0644-03,25
12297,61703-339-18,20
12384,55150-201-20,33
12971,55150-199-20,34
4108,63323-186-10,10
3251,63323-671-50,10
12611,0832-0742-60,48
2533,63323-185-50,45
3409,55150-251-10,162
12639,55150-254-10,34
13562,42806-341-01,166
93,11534-195-01,170
273,83090-006-10,171
13028,83090-003-10,172
1316,0409-1159-02,2
2237,0409-1159-10,85
7374,0641-6127-25,46
7378,0641-6127-25,46
13524,65282-1605-1,114
6585,0409-6102-04,24
1406,16729-484-90,8
8033,16729-483-03,8
7473,0832-0541-10,48
9555,0409-5820-01,24
178,0054-0375-25,193
2113,0054-0370-25,193
2009,71288-203-11,31
2194,65219-474-10,159
3924,65219-472-20,207
218,65219-466-60,58
2283,0409-4911-34,2
7888,0409-1630-10,24
4482,70121-1389-1,216
2591,70121-1389-7,217
4473,70121-1389-1,217
5820,70121-1388-8,217
4478,70121-1389-1,218
263,50222-505-50,219
2730,0409-3382-21,2
3076,63323-506-01,10
9013,0409-4888-50,23
5687,0409-2634-01,2
5337,0781-3220-92,136
771,0409-1304-31,2
8514,70069-752-25,213
8518,70069-752-25,213
9952,16729-432-93,9
13478,63323-465-57,10
10059,0338-3612-50,13
6332,72888-154-01,21
10123,0409-1660-20,23
14154,0338-0017-48,12
6521,68180-554-09,35
375,79672-613-05,38
811,79672-613-01,40
3328,79672-613-02,40
14132,59417-107-10,49
8718,44567-611-10,56
11909,16729-136-00,19
10372,0409-2596-05,2
3438,42858-164-01,61
3439,42858-164-01,61
4251,42858-167-01,61
11161,0409-3814-12,24
11164,0409-3814-12,24
5159,76297-001-31,39
5103,0409-9094-61,2
4599,64850-556-01,67
1958,63323-485-57,10
9781,0597-0575-60,79
10650,57664-609-88,66
10963,0409-1559-30,85
12405,0409-1587-50,85
10724,0409-2305-17,23
14095,71288-718-11,31
12868,63323-287-20,88
4542,0409-4887-99,85
10878,68875-0202-2,49
6445,0338-0049-31,25
9256,0338-0049-02,27
9257,0338-0049-02,28
14197,0338-0049-18,28
10918,0338-9549-50,13
9170,0338-0117-03,12
3300,63323-285-23,11
11734,0409-4277-01,2
11153,0409-4279-02,24
726,16729-081-10,9
11482,63323-492-37,10
1487,63323-492-31,88
3531,63323-481-57,88
2511,63323-492-27,45
8113,63323-487-37,45
11407,63323-208-05,11
12105,0406-5113-01,117
13033,0406-5112-01,118
13903,0406-5115-01,118
12630,71093-128-06,110
7703,0264-7800-10,120
9744,0264-7800-09,120
9919,0990-7983-03,24
13856,0990-7984-36,24
4239,64850-500-01,67
2308,0409-1165-02,85
12269,0409-1966-05,2
11823,0409-1966-07,24
12272,0409-1966-05,85
2142,55150-296-10,33
2155,55150-296-10,34
12150,0409-1761-62,2
53,60505-4741-1,142
1248,60505-4740-1,142
6557,61703-339-56,2
1871,61703-339-50,20
6550,61703-339-56,20
12366,63323-411-25,10
12387,55150-201-20,151
5144,55150-200-10,34
4559,55150-168-30,33
4102,63323-186-10,45
3243,63323-671-50,11
12650,51754-5012-4,163
12685,65219-570-04,16
12981,11534-196-01,170
2236,0409-1159-10,2
4718,0409-1159-01,24
1325,0409-1159-02,85
4720,0409-1159-01,85
12723,0409-1159-10,85
14311,0338-0551-11,12
8818,54288-165-01,184
3479,63323-201-10,45
6894,0409-6102-27,2
6346,0409-3796-01,24
9718,43547-602-10,41
950,43547-606-10,167
9979,43547-604-10,42
612,16729-484-45,9
163,0338-0411-02,25
14032,0338-0409-03,25
4513,0409-6695-02,2
14147,0009-5095-06,3
1546,0338-9543-02,12
1978,63323-412-25,10
201,65219-466-60,58
2085,72572-160-10,7
9823,23155-473-42,165
9820,23155-473-42,213
5460,50458-586-01,214
5819,70121-1388-8,217
9460,0990-6139-03,30
3056,0338-0553-18,27
7613,76045-010-11,10
6646,63323-723-03,10
4458,61703-161-05,20
7921,0409-4888-10,2
9011,0409-4888-50,2
8489,0409-4888-12,24
9016,0409-4888-50,23
5003,0143-9606-01,6
6954,0338-9557-12,13
772,0409-1304-31,23
9950,16729-432-93,8
11865,0409-1896-20,24
12711,0409-3299-06,24
608,16729-484-45,19
3929,65219-472-20,207
5823,70121-1388-8,213
10032,63323-165-05,10
10036,63323-165-05,10
10033,63323-165-05,11
10035,63323-165-05,11
8973,0409-3189-10,15
7386,70069-064-25,17
6333,72888-154-01,21
10137,0338-0023-03,12
9486,0338-0017-10,25
9615,0990-7922-55,30
13737,0990-7930-09,30
14234,16729-501-43,8
2610,16729-502-43,9
10179,55150-255-20,34
6033,68180-558-09,36
371,79672-613-05,38
10215,79672-613-04,38
10444,79672-613-03,38
822,79672-613-01,39
3330,79672-613-02,40
10244,0641-6060-10,46
14137,59417-107-10,50
14166,42858-161-01,61
12878,76297-001-11,39
10465,43598-976-58,16
10500,57664-046-88,0
12925,57664-049-88,0
5873,64850-555-01,67
10508,64850-550-01,67
12443,63323-495-27,45
11964,0019-1188-81,74
10651,57664-609-88,0
5952,0409-1582-29,23
10756,71288-700-06,31
2412,63323-287-21,11
9436,0338-0049-11,12
10889,0338-0049-04,25
9235,0338-0049-02,27
6437,0338-0049-31,28
3155,0409-4713-32,2
5310,0409-4276-02,2
11950,0409-4277-02,24
11066,0409-4275-01,23
3150,0409-4713-32,85
11169,16729-081-01,8
725,16729-081-10,9
9029,63323-483-27,10
1482,63323-492-31,88
11388,0641-6247-25,46
2825,0406-5111-01,117
13047,0406-5112-01,117
13046,0406-5112-01,118
14290,47335-326-18,123
11600,55150-162-05,33
13384,16729-277-30,19
4865,0990-7984-20,29
3336,0990-7983-55,24
5233,0990-7983-09,24
9924,0990-7983-03,24
880,0409-1162-01,2
11804,0409-2308-02,23
11825,0409-1966-07,2
8782,0409-1966-12,24
12222,43598-305-62,145
12284,0338-0644-03,12
6282,55150-196-99,151
9373,55150-197-20,151
9378,55150-197-20,151
2575,55150-171-10,33
2354,55150-250-50,34
4559,55150-168-30,34
4098,63323-186-10,10
13417,63323-186-02,45
7401,0597-0041-37,155
8030,11534-192-01,170
13055,0409-1134-05,2
5390,0409-1323-05,24
7163,63323-451-01,10
5402,55150-159-74,34
627,59651-722-99,4
3840,0409-6102-02,2
6584,0409-6102-04,85
6697,43547-607-10,41
954,43547-606-10,42
6484,43547-605-10,42
1412,16729-484-90,19
165,0338-0411-02,25
4511,0409-6695-02,24
14070,0409-6695-01,24
9203,65219-445-10,159
869,42806-799-60,166
1547,0338-9543-02,12
658,0054-0374-25,193
2104,0054-0370-25,193
637,0054-0371-25,194
641,0054-0371-25,194
3982,0054-0372-25,194
1834,0517-1001-25,206
8148,63323-412-02,10
220,65219-466-60,159
226,65219-466-60,159
2066,0781-3493-95,208
2254,23155-473-41,165
6935,0338-0048-03,14
267,76045-106-10,10
929,55150-165-05,33
5682,0338-1005-02,12
3054,0338-0553-18,27
4488,0409-0155-02,23
442,50742-405-10,125
9011,0409-4888-50,85
7126,71288-725-32,31
8905,0597-0375-23,77
5698,0409-2634-01,23
5757,63323-095-61,45
585,76329-3390-1,134
599,76329-3390-1,134
6307,63323-924-10,45
9702,16729-239-93,8
9701,16729-239-93,9
7231,0338-9543-04,12
5826,70121-1388-8,213
9014,0409-4888-50,23
10074,0409-7037-10,15
8177,70069-064-01,17
1164,16729-295-31,19
10116,0409-1660-20,2
7417,0409-1638-02,23
7412,0409-1638-02,24
12160,0338-0017-03,27
10138,0338-0023-03,28
12157,0338-0017-03,28
8194,0409-1209-01,24
1207,71288-162-30,32
370,79672-613-05,40
10631,63323-851-15,10
13655,63323-854-10,10
13658,63323-854-10,45
4055,0641-6056-10,46
7368,59417-119-01,51
3098,59417-120-01,52
10298,44567-610-10,56
10307,76045-004-11,10
11533,0409-2344-88,24
10368,0409-2596-05,24
3434,42858-164-01,61
7628,42858-162-01,61
12876,76297-001-11,40
5166,76297-001-31,62
10409,76297-001-41,62
12940,57664-049-88,66
10603,60505-6282-1,72
7766,63323-495-07,11
11298,63323-486-27,11
13505,63323-486-17,11
10645,57664-609-88,66
912,0409-1283-31,2
12833,0409-1312-30,2
5950,0409-1582-29,85
14096,71288-718-11,31
7397,63323-286-35,10
3120,47781-180-01,95
12061,47781-174-01,95
10897,0338-0049-04,26
14194,0338-0049-18,26
5109,0409-4276-01,2
7078,0409-4282-02,2
5123,0409-4276-01,24
12019,0409-4776-01,24
2506,63323-492-27,88
13265,63323-491-57,45
5197,0641-6027-25,46
11321,66794-229-41,116
11433,0406-5117-01,118
11461,0703-0018-01,23
11507,43066-555-24,12
9925,0990-7983-03,29
11670,0990-7983-61,29
8329,0990-7984-13,24
9091,63323-472-17,10
2682,55150-322-25,33
12962,55150-198-30,33
12971,55150-199-20,151
12413,55150-172-30,33
3561,55150-170-30,34
2536,63323-185-50,45
7657,11534-194-01,170
2755,83090-001-10,171
2761,83090-001-10,172
1308,16729-526-08,8
12721,0409-1159-10,2
7790,63323-806-02,45
2367,54288-167-01,184
6588,0409-6102-04,24
13813,0409-6102-26,85
6353,0409-3796-01,23
345,43547-608-10,41
2538,0338-0004-02,14
2539,0338-0004-02,14
7222,0338-9543-04,12
1835,0517-1001-25,206
3915,65219-472-20,207
2162,0054-3500-49,193
4152,0409-9630-05,24
2428,63323-496-97,89
2598,70121-1389-7,218
5825,70121-1388-8,213
5829,70121-1388-8,213
2730,0409-3382-21,24
6168,76045-121-11,10
7972,76045-009-06,10
4453,63323-421-02,45
4459,61703-161-05,2
8484,0409-4888-12,2
9011,0409-4888-50,24
4625,0409-4888-20,85
7921,0409-4888-10,85
7128,71288-725-32,31
7132,71288-725-32,31
9189,71288-722-32,32
4855,0409-1403-10,2
6729,0409-5160-10,2
899,72485-508-10,251
9700,16729-239-93,9
440,0409-4713-02,85
11826,0409-1966-07,2
7343,0338-0070-10,12
10039,63323-165-30,11
13778,63323-466-31,10
10075,0409-7037-10,2
1163,16729-295-31,8
10085,16729-295-12,8
6757,72888-154-05,21
3568,72888-153-30,22
1339,0338-0017-02,25
12085,0338-0017-41,28
6570,0990-7922-03,30
14242,16729-501-43,8
3319,79672-613-02,38
10216,79672-613-04,38
816,79672-613-01,39
817,79672-613-01,40
3092,63323-853-25,10
13660,63323-854-10,10
10286,0641-6061-25,46
6108,59417-102-10,51
2049,59417-116-01,52
3623,59417-101-10,52
8728,44567-611-10,57
2732,0832-1055-15,48
6217,16729-138-00,9
10353,71288-205-03,31
14167,42858-161-01,60
1522,76297-001-21,62
10463,43598-976-58,64
8274,57664-052-88,66
1072,0019-1188-27,74
10966,0409-1559-30,2
11180,0409-1755-50,2
108,0409-1749-10,23
10757,71288-700-06,65
3447,63323-286-20,11
13412,63323-286-00,11
2528,0409-4887-10,2
696,62756-224-88,0
10876,68968-5552-3,96
7456,0338-0049-38,12
4824,0338-0049-10,25
9250,0338-0049-02,25
4792,0338-0049-41,27
7446,0338-0049-38,28
7468,0338-0049-38,28
5200,0338-0117-02,12
7170,63323-285-10,11
11000,0641-0497-25,46
5117,0409-4276-01,2
1612,0409-4282-01,85
5115,0409-4276-01,85
7071,0409-4282-02,85
7495,63323-488-37,11
11472,63323-492-37,11
415,63323-484-57,45
6967,0409-3301-10,24
8197,0832-0038-01,48
12760,0009-0280-03,3
11310,63323-604-01,10
11409,63323-208-05,10
13897,0406-5115-01,117
7695,0264-7800-10,120
9739,0264-7800-09,120
9549,0990-7984-37,29
8342,0990-7984-13,24
8774,0409-1966-12,2
8788,0409-1966-12,2
12261,0409-1966-05,85
11922,55150-209-02,33
12995,55150-297-10,33
6423,0409-6625-35,2
730,0169-7705-21,139
13471,0338-0644-06,148
12368,63323-411-25,45
12492,63323-671-00,10
3421,55150-251-10,162
3417,55150-251-10,34
465,63323-089-50,45
1507,0409-3299-26,85
13567,42806-341-01,166
4390,43547-410-09,168
12985,11534-196-01,170
5632,0409-9137-05,2
5630,0409-9137-05,24
4692,63323-454-01,10
13589,0338-0125-03,12
3478,63323-201-10,45
3275,55150-158-72,34
6943,59651-722-01,4
6482,43547-605-10,41
954,43547-606-10,167
9988,43547-604-10,167
952,43547-606-10,42
2540,0338-0004-02,14
14325,68094-909-30,67
1543,0338-9543-02,12
7227,0338-9543-04,12
1554,0338-9543-02,28
2115,0054-0370-25,193
173,0054-0375-25,194
19,64253-400-91,153
2200,65219-474-10,58
7324,0781-3494-95,208
754,23155-473-44,213
8666,50458-588-01,214
8933,63323-493-97,10
2434,0641-6147-10,46
4471,70121-1389-1,217
5816,70121-1388-8,217
2602,70121-1389-7,213
2699,55150-163-30,33
289,0990-6139-22,24
2908,0338-0553-11,12
2914,0338-0553-11,26
4489,0409-0155-02,23
6159,76045-121-11,58
6161,76045-121-11,58
3781,65219-065-05,45
4453,63323-421-02,10
7919,0409-4888-10,2
7362,0409-2634-05,2
5334,0781-3220-92,243
6955,0338-9557-12,12
5791,0338-9555-24,13
7096,63323-924-30,10
9341,0472-0804-60,53
5865,0409-4278-01,2
10004,65862-162-90,4
1158,16729-295-31,8
10090,16729-295-12,19
7036,61703-360-18,20
6334,72888-154-01,22
8911,72888-153-01,22
13245,0409-1660-50,23
10131,0409-1660-20,24
8632,0338-0017-18,12
4008,0338-0017-31,26
3589,0990-7923-13,29
10139,0990-7922-61,30
814,79672-613-01,38
5436,43547-407-50,42
12176,59417-103-10,50
10276,59417-106-10,51
6103,59417-102-10,52
4549,0832-1055-11,48
854,16729-137-00,8
7315,16729-138-16,19
11911,16729-136-00,19
10367,0409-2596-05,24
6384,0409-9094-22,24
8947,57664-048-88,66
10498,57664-046-88,66
4602,64850-556-01,67
6914,64850-553-01,67
10607,60505-6282-1,72
13094,63323-482-17,11
11960,0019-1188-81,75
10647,57664-609-88,0
10672,63323-464-31,10
913,0409-1283-31,2
10692,0409-1312-36,23
4925,0409-1610-50,2
835,0409-1559-10,23
10962,0409-1559-30,23
837,0409-1559-10,85
10813,63323-286-31,11
9110,0338-0049-03,12
9241,0338-0049-02,12
9251,0338-0049-02,25
9429,0338-0049-11,27
7289,0338-0049-48,28
10992,63323-288-21,10
11003,0641-0497-25,46
3143,0409-4713-32,2
11095,0641-6039-01,46
11,13107-068-01,111
9031,63323-483-27,11
11481,63323-492-37,11
11462,0703-0018-01,23
11525,47335-326-83,0
11527,47335-326-83,123
11601,55150-162-05,33
7710,0264-7800-10,119
3342,0990-7983-55,24
5229,0990-7983-09,24
2445,64850-504-01,67
1170,76045-109-10,10
2308,0409-1165-02,2
2017,0338-0431-03,12
8787,0409-1966-12,2
12280,0409-1966-05,85
11935,55150-209-02,34
12114,76045-211-20,58
3681,60505-4745-1,142
12336,60505-4739-1,142
12227,63323-472-37,11
2677,55150-322-25,34
9625,55150-323-25,34
6154,61703-339-22,20
12961,55150-198-30,34
